target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
UGC7636,GALAXY-DWARF-SPHEROIDAL-EMISSION-LINE-NEBULA-NUCLEUS-STAR-FORMING-REGION,187.492,7.944636111111,3,60069.3702330208,1311.0,4
VCC1199,GALAXY-ELLIPTICAL,187.3957083333,8.058722222222,3,52694.97631984,750.0,5
VCC1199,GALAXY-ELLIPTICAL,187.3957083333,8.058722222222,3,52694.95714132,1210.0,5
VCC1199,GALAXY-ELLIPTICAL,187.3957083333,8.058722222222,3,52694.95714132,1960.0,5
VCC1199,GALAXY-ELLIPTICAL,187.3970373486,8.059166569748,3,52694.9597802083,1120.0,5
VCC1199,GALAXY-ELLIPTICAL,187.3970373486,8.059166569748,3,52694.9763198264,750.0,5
VCC1199,GALAXY-ELLIPTICAL,187.3970373486,8.059166569748,3,52694.9571413194,90.0,5
INTFLAT,CALIBRATION-FLAT-FIELD,0.0,0.0,2,48698.2633961458,100.0,0
INTFLAT,CALIBRATION-FLAT-FIELD,0.0,0.0,2,48698.2654794792,26.0,0
INTFLAT,CALIBRATION-FLAT-FIELD,0.0,0.0,2,48698.2675628125,7.0,0
EARTH-CALIB,CALIBRATION-FLAT-FIELD,0.0,0.0,2,48698.1620072569,0.5,0
EARTH-CALIB,CALIBRATION-FLAT-FIELD,0.0,0.0,2,48698.1633961458,0.5,0
EARTH-CALIB,CALIBRATION-FLAT-FIELD,0.0,0.0,2,48698.1654794792,0.11,0
EARTH-CALIB,CALIBRATION-FLAT-FIELD,0.0,0.0,2,48698.1668683681,0.11,0
VCC1192,GALAXY-ELLIPTICAL,187.3981730202,8.018102644487,2,54554.5475517014,159.9978,5
ANY,UNIDENTIFIED-PARALLEL-FIELD,187.4325435575,7.924726330399,3,55963.9540385764,702.934448,21
ANY,UNIDENTIFIED-PARALLEL-FIELD,187.4325435575,7.924726330399,3,55964.0348256134,702.934448,21
ANY,UNIDENTIFIED-PARALLEL-FIELD,187.4345650618,7.926135514995,3,55963.9626611458,102.934334,21
ANY,UNIDENTIFIED-PARALLEL-FIELD,187.4345650618,7.926135514995,3,55964.0434481829,102.934334,21
ANY,UNIDENTIFIED-PARALLEL-FIELD,187.4324992505,7.924645645632,3,55581.635418287,702.934448,21
ANY,UNIDENTIFIED-PARALLEL-FIELD,187.4324992505,7.924645645632,3,55581.7020038194,702.934448,21
ANY,UNIDENTIFIED-PARALLEL-FIELD,187.4345207494,7.926054803086,3,55581.6440408565,102.934334,21
ANY,UNIDENTIFIED-PARALLEL-FIELD,187.4345207494,7.926054803086,3,55581.7106268171,102.934334,21
ANY,UNIDENTIFIED-PARALLEL-FIELD,187.4345650618,7.926135514995,3,55964.0434482,102.934334,21
ANY,UNIDENTIFIED-PARALLEL-FIELD,187.4345650618,7.926135514995,3,55964.0434482,102.934334,21
ANY,UNIDENTIFIED-PARALLEL-FIELD,187.4345650618,7.926135514995,3,55963.96266116,102.934334,21
ANY,UNIDENTIFIED-PARALLEL-FIELD,187.4345650618,7.926135514995,3,55963.96266116,102.934334,21
ANY,UNIDENTIFIED-PARALLEL-FIELD,187.4345207494,7.926054803086,3,55581.64404086,102.934334,21
ANY,UNIDENTIFIED-PARALLEL-FIELD,187.4345207494,7.926054803086,3,55581.64404086,102.934334,21
ANY,UNIDENTIFIED-PARALLEL-FIELD,187.4345207494,7.926054803086,3,55581.71062679,102.934334,21
ANY,UNIDENTIFIED-PARALLEL-FIELD,187.4345207494,7.926054803086,3,55581.71062679,102.934334,21
VCC1199,GALAXY-ELLIPTICAL,187.4291297479,8.051747967982,2,54540.3629336458,159.9978,5
VCC1192,GALAXY-ELLIPTICAL,187.3758333333,7.992777777778,3,52664.88971095,2250.0,5
VCC1192,GALAXY-ELLIPTICAL,187.3758333333,7.992777777778,3,52664.8705328,3630.0,5
VCC1192,GALAXY-ELLIPTICAL,187.3758333333,7.992777777778,3,52694.95714132,2420.0,5
VCC1192,GALAXY-ELLIPTICAL,187.3758333333,7.992777777778,3,52694.97631984,1500.0,5
