target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.1374825977,18.22652147589,3,57439.87621157,500.0,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.1374582752,18.22666103798,3,57439.94110712,1100.0,95
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.1374582752,18.22666103798,3,57439.94110712,1100.0,95
NGC-5024-M-53,STELLAR-CLUSTER-GLOBULAR-CLUSTER,198.3346299527,18.19003020416,3,56741.6288210648,1447.0,89
NGC-5024-M-53,STELLAR-CLUSTER-GLOBULAR-CLUSTER,198.2550534004,18.06935896075,3,56634.9052604167,1548.0,89
NGC-5024-M-53,STELLAR-CLUSTER-GLOBULAR-CLUSTER,198.2568286698,18.06835416919,3,56636.0344866088,1550.0,89
NGC-5024-M-53,STELLAR-CLUSTER-GLOBULAR-CLUSTER,198.336045977,18.19220053275,3,56741.5557888542,370.0,89
NGC-5024-M-53,STELLAR-CLUSTER-GLOBULAR-CLUSTER,198.2573612513,18.06805273791,3,56636.0278314468,375.0,89
ANY,UNIDENTIFIED-PARALLEL-FIELD,198.2179205047,18.07016753951,3,57241.9903848727,2199.0,95
MESSIER-009,STELLAR-CLUSTER-GLOBULAR-CLUSTER,259.7991666667,-18.51638888889,3,53886.47922433,680.0,89
MESSIER-009,STELLAR-CLUSTER-GLOBULAR-CLUSTER,259.7991666667,-18.51638888889,3,53886.4743284,240.0,89
MESSIER-009,STELLAR-CLUSTER-GLOBULAR-CLUSTER,259.7991666667,-18.51638888889,3,53886.46718729,90.0,89
MESSIER-009,STELLAR-CLUSTER-GLOBULAR-CLUSTER,259.7991666667,-18.51638888889,3,53886.47922433,1010.0,89
MESSIER-009,STELLAR-CLUSTER-GLOBULAR-CLUSTER,259.7991666667,-18.51638888889,3,53886.47922433,680.0,89
MESSIER-009,STELLAR-CLUSTER-GLOBULAR-CLUSTER,259.7991666667,-18.51638888889,3,53886.4743284,240.0,89
MESSIER-009,STELLAR-CLUSTER-GLOBULAR-CLUSTER,259.7991666667,-18.51638888889,3,53886.46718729,90.0,89
MESSIER-009,STELLAR-CLUSTER-GLOBULAR-CLUSTER,259.7991666667,-18.51638888889,3,53886.4792243403,680.0,89
NGC6333-POS1,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.8040770857,-18.51716561526,3,49794.4446404745,35.0,90
NGC6333-POS1,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.8040770857,-18.51716561526,3,49794.4460293634,35.0,90
NGC6333-POS1,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.8040770857,-18.51716561526,3,49794.4474182523,35.0,90
NGC6333-POS1,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.8040770857,-18.51716561526,3,49794.4488085648,500.0,90
NGC6333-POS1,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.8040770857,-18.51716561526,3,49794.4564474537,500.0,90
NGC6333-POS1,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.8040770857,-18.51716561526,3,49794.4995030093,500.0,90
NGC6333-POS1,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.8040770857,-18.51716561526,3,49794.5071418981,500.0,90
NGC6333-POS1,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.8040770857,-18.51716561526,3,49794.5154738079,50.0,90
NGC6333-POS1,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.8040770857,-18.51716561526,3,49794.5175571412,50.0,90
NGC6333-POS1,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.8040770857,-18.51716561526,3,49794.5196404745,50.0,90
NGC6333-POS1,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.8040770857,-18.51716561526,3,49794.5668641204,600.0,90
NGC6333-POS1,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.8040770857,-18.51716561526,3,49794.5758918981,600.0,90
NGC6333-POS1,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.8040770857,-18.51716561526,3,49794.5849196759,600.0,90
NGC6333-POS1,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.8040770857,-18.51716561526,3,49794.633530787,600.0,90
MESSIER-009,STELLAR-CLUSTER-GLOBULAR-CLUSTER,259.7991666667,-18.51638888889,3,53886.4671873032,90.0,89
MESSIER-009,STELLAR-CLUSTER-GLOBULAR-CLUSTER,259.7991666667,-18.51638888889,3,53886.4743283912,240.0,89
NGC6333-POS2,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.7982180457,-18.51160996958,3,49794.7245015856,50.0,90
NGC6333-POS2,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.7982180457,-18.51160996958,3,49794.726584919,50.0,90
NGC6333-POS2,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.7982180457,-18.51160996958,3,49794.7286682523,50.0,90
NGC6333-POS2,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.7982180457,-18.51160996958,3,49794.7675585648,600.0,90
NGC6333-POS2,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.7982180457,-18.51160996958,3,49794.7765863426,600.0,90
NGC6333-POS2,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.7982180457,-18.51160996958,3,49794.7856141551,600.0,90
NGC6333-POS2,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.7982180457,-18.51160996958,3,49794.8349196759,600.0,90
NGC6333-POS2,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.7982180457,-18.51160996958,3,49794.645334919,35.0,90
NGC6333-POS2,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.7982180457,-18.51160996958,3,49794.6467238079,35.0,90
NGC6333-POS2,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.7982180457,-18.51160996958,3,49794.6481126968,35.0,90
NGC6333-POS2,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.7982180457,-18.51160996958,3,49794.6495030093,500.0,90
NGC6333-POS2,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.7982180457,-18.51160996958,3,49794.7008918981,500.0,90
NGC6333-POS2,STELLAR-CLUSTER-GLOBULAR-CLUSTER-,259.7982180457,-18.51160996958,3,49794.708530787,500.0,90
